z (m),u (m/s),V (1/s),T (K),rho (kg/m3),H2,H,O,O2,OH,H2O,HO2,H2O2,CH,CH2,CH2*,CH3,CH4,CO,CO2,HCO,CH2O,CH3O,C2H2,H2CC,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,CH2CHO,CH3CHO,aC3H5,C3H6,nC3H7,N2
0.070234375,4.628763501277631,0.0,1919.0257334607331,0.17303937540929187,0.01153184503464128,0.007000450534699938,0.003929689199923845,0.040337114865526304,0.0067357683694543175,0.10871882143537406,2.365127554990962e-05,1.0435543110170247e-06,9.506498693672488e-06,2.0587454143859513e-05,2.8894267882672694e-06,0.00010816587266386437,8.672657510349083e-05,0.07221860605299839,0.048134703230081545,3.22366140853198e-05,0.00012892041879113773,3.649261426010502e-08,0.0002916880530508921,1.202895919976628e-06,7.3672388051709825e-06,0.0001848933684423672,1.4661020153120787e-07,1.5814598036439228e-07,3.967794156544355e-05,1.2625054058681616e-05,5.735876916274157e-07,0.00025519371928239875,6.138735515355348e-07,8.60020105164218e-07,5.758036566436603e-12,0.7001842365801424
0.070244140625,4.6455931961960975,0.0,1926.9338577144867,0.17241250021488103,0.01132836215730487,0.007253508654479579,0.00424440345714974,0.03872893842032488,0.007037177260212891,0.10899585800106629,2.0010054112112807e-05,1.0562862380098338e-06,7.2951541026307005e-06,1.484559861349076e-05,2.1232141123225262e-06,7.514247468810536e-05,6.218586067239325e-05,0.07095816647613248,0.05003997384052542,2.3960878889262482e-05,9.500770038492925e-05,2.4106485190601356e-08,0.00019541381563947826,7.843020793906401e-07,4.715214021749884e-06,0.00011401751579165083,7.859666153519467e-08,7.035252460870742e-08,2.841206760479954e-05,8.605339728052398e-06,3.4522990190597653e-07,0.00024156267256943343,3.328062946256023e-07,4.461457720063215e-07,2.5608684072168775e-12,0.7005171763433553
0.07025390625,4.659492096064715,0.0,1933.7067608330856,0.1718982060293644,0.011149218685944453,0.007486523636842425,0.004525068379146779,0.03731546554143949,0.0073066463109445695,0.10917838028260896,1.731394223839002e-05,1.0707431316183862e-06,5.418045861161482e-06,1.0404838009942354e-05,1.513809110522861e-06,5.1354783670830116e-05,4.402138973754918e-05,0.06963524365203998,0.05187348736929109,1.740678419043319e-05,6.845519104969564e-05,1.5812810188122642e-08,0.0001277363329881508,4.965807987683711e-07,2.9311634778241524e-06,6.859799114528392e-05,4.106751766907194e-08,2.9286718998753875e-08,1.9693142466639007e-05,5.714045445547743e-06,2.0281573258892199e-07,0.00022841043316794614,1.7172376620390654e-07,2.210386029696265e-07,1.1045484880062536e-12,0.7008587451789987
0.07027343750000001,4.680829658423675,0.0,1944.7369376131046,0.17111460648818874,0.010868126159828122,0.007894793726644804,0.004978169768500019,0.0349927618279706,0.00775390722520375,0.10931514041458845,1.401223912965816e-05,1.0984155125271762e-06,2.843144960852308e-06,4.991570272939836e-06,7.510702027214424e-07,2.453885400918959e-05,2.2203730381064173e-05,0.06691823477411263,0.05531418372456561,9.0553146782261e-06,3.47806196774116e-05,7.147907771026109e-09,5.501032870584654e-05,2.0449595036316438e-07,1.1730491817258764e-06,2.6190492422005852e-05,1.3018246355025841e-08,6.438803088723217e-09,9.148003808349846e-06,2.5088316600360956e-06,7.418721040813173e-08,0.0002036510379863766,5.063723791383826e-08,6.204911635878804e-08,2.360825425999689e-13,0.7015523077012887
0.07029296875,4.697647135252126,0.0,1953.9584529065987,0.17050201880497212,0.010682851387936378,0.00823167267152725,0.005304924536981385,0.033151659133382215,0.008100914136728643,0.10926552987608196,1.2191687381948247e-05,1.1172220066584371e-06,1.3966769002423382e-06,2.2817310530603397e-06,3.545834781850401e-07,1.1779369857756208e-05,1.088915861247495e-05,0.06429820607676716,0.05845195193155057,4.607573750966192e-06,1.7024047853472356e-05,3.294046859031039e-09,2.2583337675454398e-05,8.006480374450745e-08,4.474250344395737e-07,9.650146859088408e-06,4.151420200472951e-09,1.379240368013783e-09,3.962473055689506e-06,1.0383369993739798e-06,2.6256960392126215e-08,0.00018095420517718464,1.4168692181663153e-08,1.6668212774280932e-08,5.107924865901268e-14,0.7022318662899208
0.0703125,4.7120458119664965,0.0,1962.1393887732124,0.16998101216501027,0.01057604910154551,0.008503530063635844,0.005531545162578141,0.031668016379548365,0.00836924508677992,0.10910771923202137,1.1120675040671112e-05,1.126086441669798e-06,6.386647660128759e-07,9.859158623385507e-07,1.5897683345492648e-07,5.766836865995032e-06,5.097871701756869e-06,0.06186911032626039,0.06128580943810792,2.348743533203481e-06,8.084140744822883e-06,1.5557976104771857e-09,8.469159134682399e-06,2.815562854925722e-08,1.5363007071999613e-07,3.2297739281906894e-06,1.2371071367675289e-09,2.576172444037919e-10,1.5459710421181174e-06,3.885752632957132e-07,8.506756245698774e-09,0.00016032411615362637,3.4253233661205955e-09,3.878103934868907e-09,1.0203594931945394e-14,0.7028794890557957
0.07035156249999999,4.736926963680471,0.0,1976.5625351220085,0.1690881698735409,0.010536639639867713,0.008874407980863523,0.005763583921102949,0.029498566123677985,0.008728252774476955,0.10863414245565226,1.0013315438600762e-05,1.1187074646863368e-06,1.913951340265316e-07,2.810824933233694e-07,4.9500075027911774e-08,2.304861093878973e-06,1.4179839440661156e-06,0.05770010622342271,0.06606665198062718,9.844668002835995e-07,2.7454691649076934e-06,5.887889881299084e-10,1.6343137372751052e-06,5.043681084438229e-09,2.6673206418619627e-08,5.456085966259564e-07,1.9092789054142512e-10,2.4431422012576945e-11,3.0866053703657944e-07,7.39015056489773e-08,1.4272719906125946e-09,0.00012514267773842776,3.9125980771943196e-10,4.193745514859728e-10,9.18608469017851e-16,0.7040508021976419
0.070390625,4.759336941142904,0.0,1989.4367308407636,0.16829199449338225,0.010592548534582493,0.00907864272756285,0.005847731105470713,0.027931598516719093,0.008956801075736223,0.10817939405511641,9.319172914339304e-06,1.0943534861338976e-06,7.822076968079943e-08,1.1420961588132047e-07,2.2240296724338386e-08,1.3285535375253828e-06,4.223513366667752e-07,0.05434873873181784,0.06989713800268077,5.943739525478021e-07,1.3205530975826205e-06,3.269267966050398e-10,2.656496645807086e-07,7.452640017062481e-10,3.849500572783231e-09,7.7516603279559e-08,2.7706292806816317e-11,2.905815461038231e-12,5.139880151507191e-08,1.2021220045253084e-08,2.654076252669277e-10,9.668335808535871e-05,3.699813955283743e-11,3.7332486768276754e-11,7.555420926233322e-17,0.70505601798489
0.07046875,4.799320084399746,0.0,2011.5313289248693,0.1668899520859156,0.010756034282351475,0.009137510313754756,0.0057940366579904996,0.02592589724079932,0.009189395167661698,0.10761414010662154,8.411828968453881e-06,1.0264719213422855e-06,4.125506918953844e-08,5.9949976193884e-08,1.2295745505460199e-08,8.021006212577045e-07,1.305953175176366e-07,0.0497278928782007,0.07517340007859166,3.811026078183488e-07,7.151713907571579e-07,1.9507908568522732e-10,2.024210503170518e-08,5.0548496694836814e-11,2.561152303349577e-10,5.117741227253954e-09,3.583192197522595e-12,5.003265137945467e-13,4.14733681025757e-09,1.1570539307104884e-09,7.343332953510399e-11,5.750612298163852e-05,1.622799344223376e-12,1.480328081345135e-12,2.5998161430854527e-18,0.7066125751328289
0.070546875,4.834834869774687,0.0,2030.3959286466122,0.16566404320195735,0.010830625930518735,0.008969144660063284,0.005643702852229615,0.02460764780841797,0.009296599980521637,0.10748128063729125,7.761623852225517e-06,9.583153172132113e-07,2.6688335089927488e-08,3.8829454083875336e-08,7.920941940762344e-09,5.163954618165125e-07,6.88793820221761e-08,0.046721050048850944,0.07862222184531789,2.64133903744498e-07,4.4435683233659955e-07,1.2656923414750879e-10,1.5586955639233219e-09,3.4549341063299213e-12,1.7454282903394477e-11,3.480136314578657e-10,1.4391079696387235e-12,1.7819924970763372e-13,4.2379523653159816e-10,2.643533639297955e-10,4.290268675535687e-11,3.306034315572333e-05,7.20323923666979e-14,5.863049380023984e-14,6.453123729202291e-20,0.7077845759631655
0.070625,4.866720293977423,0.0,2046.811154902482,0.16457865650855752,0.010816303813148558,0.00869357953782252,0.005461887726178729,0.023672199560993597,0.00933978354882944,0.1076425785853621,7.259974956802604e-06,8.959344701128485e-07,1.6910989231343943e-08,2.4878656853938116e-08,4.983065491209442e-09,3.224889638522626e-07,4.098472089911983e-08,0.04471714646110778,0.0809289153408205,1.8553211922645225e-07,2.7207837830714307e-07,8.010334977338786e-11,1.0722985841417363e-10,2.4222908136858777e-13,1.260746440541948e-12,2.4368800840366667e-11,8.250320956602811e-13,7.013603455142105e-14,9.194563759860659e-11,1.3146033856995048e-10,2.7018114456574977e-11,1.832028832469721e-05,2.8449053669717176e-15,2.056803763837635e-15,3.4361190340035735e-20,0.7087002609065621
0.07078124999999999,4.92107352419734,0.0,2073.8892924931533,0.16276088474832032,0.010605513242779993,0.00802127932912565,0.0050830619057688625,0.022463191671737114,0.009320022394676997,0.1084600381559317,6.528226896682411e-06,7.905558780828525e-07,7.1494374545436374e-09,1.097902731855779e-08,2.104845726382366e-09,1.3551734463422795e-07,1.6766133804944815e-08,0.042495934628460304,0.0834993869878167,1.0835073976501638e-07,1.1100681892495906e-07,3.468781488463817e-11,5.032534979639707e-12,2.179245850716459e-14,1.2708769342045142e-13,2.319681605196758e-12,3.256231822326375e-13,1.4686896656006952e-14,3.2425110970049716e-11,5.687474738165946e-11,1.167956716383635e-11,6.236617603140068e-06,7.872212744972501e-17,4.781710924395058e-17,1.8191684268246483e-20,0.7100376242654683
0.0709375,4.966975349913512,0.0,2096.451363526021,0.16125674462594444,0.010318254684355517,0.007373137830502124,0.004733658182054148,0.0215952216928186,0.009245200456887906,0.10941777400070282,5.968363123803669e-06,7.051568543405862e-07,2.6383269517727376e-09,4.252783638784294e-09,7.803254966921906e-10,5.028062708337743e-08,6.203028926249625e-09,0.041121316078466114,0.08510512295078895,7.198210430921676e-08,4.0369484968895774e-08,1.3231564629035436e-11,7.177872826849496e-13,5.281649381474784e-15,3.31253847533908e-14,6.226868014660199e-13,1.1349288109208758e-13,3.049089331489976e-15,1.271163147569126e-11,2.2746501225446963e-11,4.403115441777613e-12,1.923269838823545e-06,-1.3273747983092434e-17,-7.522272972634615e-18,-1.0111836186534574e-20,0.7110815407723372
0.07125000000000001,5.037985256306437,0.0,2131.315876075817,0.1589838455153247,0.009726469883289835,0.006306884049124623,0.004160333305634258,0.020362840212256636,0.009033952979558854,0.1111832773580701,5.157194262675055e-06,5.802270445557641e-07,5.265106127057703e-10,9.327250398638262e-10,1.587944963113406e-10,1.0331236950293573e-08,1.285051704577444e-09,0.03936816613366587,0.087169697976341,4.8391414604924374e-08,8.083067933285259e-09,2.8334913844442178e-12,1.3567775011069114e-13,8.623442383864583e-16,5.815811468320223e-15,1.196449521104596e-13,2.078988175492064e-14,3.7480071965731736e-16,2.9903372840074674e-12,5.3956310053817375e-12,9.174307651365517e-13,2.953745999721355e-07,4.5620885511912e-19,1.8678859614193982e-19,3.069566481633967e-22,0.7126822755849301
0.0715625,5.093911021574017,0.0,2158.911761790155,0.15723836991671186,0.009205166260087019,0.005496440102629036,0.0037103317392098456,0.01938310387066109,0.008807916705132032,0.11265045218066148,4.55232081097232e-06,4.907616192422949e-07,9.042488326927588e-11,1.7393767156348459e-10,2.7811798116706783e-11,1.829958925135274e-09,2.3556609346313334e-10,0.03798216666780769,0.08879725260964852,3.822442237181637e-08,1.482607747264861e-09,5.16625703145541e-13,2.5855050220527705e-14,1.3039248361242925e-16,9.30745047696561e-16,2.074041826616158e-14,3.2730533115369097e-15,5.0103842710918586e-17,5.987341589433433e-13,1.0876490729789453e-12,1.6153108861831975e-13,4.113612202080635e-08,-5.60177301260637e-18,-2.0407123540032978e-18,-2.3618873224363903e-21,0.7139620435784662
0.07187500000000001,5.139142170040518,0.0,2181.3678872503156,0.15585446670989214,0.008759713374608544,0.004873372542890803,0.0033530844431014146,0.018563131727177797,0.008588411842247257,0.11385721242391657,4.084621621947569e-06,4.245253270987299e-07,1.3140050253298456e-11,2.7159440593763397e-11,4.123410319546185e-12,2.744329439865371e-10,3.6860238383027486e-11,0.03679068696732604,0.09018786822039677,3.213124673275613e-08,3.0356209030167824e-10,7.905570311490635e-14,4.255004476480106e-15,1.835272461311584e-17,1.2929899531754196e-16,3.080800735491034e-15,4.3968296045180134e-16,8.407048233505875e-18,9.975279103730455e-14,1.8223809676713295e-13,2.3860936785644723e-14,5.0495931018645245e-09,5.541704532909566e-18,1.7157980038591578e-18,1.9655103716429206e-21,0.7150219714708749
0.07250000000000001,5.2046510800685075,0.0,2214.2408792195097,0.15389278665180356,0.008074859633248027,0.004023107754572244,0.0028475897694464664,0.017308281301813902,0.008206597106770571,0.11561562765257632,3.44101059539492e-06,3.378905262706914e-07,9.293757352223697e-13,2.1538865707185433e-12,3.0332365243344157e-13,2.0628003535207407e-11,2.958591590168063e-12,0.034870187463368854,0.09240862891388775,2.4685980770877995e-08,1.0607575642958206e-10,6.097116892954331e-15,3.7752909490945233e-16,1.5845687229946017e-18,8.865683829458895e-18,2.314512157950127e-16,2.783228395210022e-17,1.3138158564477519e-18,8.72310770960453e-15,1.597216799211926e-14,1.7339577953038541e-15,2.829392070227892e-10,3.6295873441635075e-18,8.557337170002422e-19,9.509860656635197e-22,0.716641316401192
0.07312500000000001,5.254022820334558,0.0,2239.194797437492,0.1524466647007763,0.0075434364642318,0.0034373958126010943,0.0024849653440438004,0.01631303805068739,0.007874617757006796,0.1169404278269584,2.992791909578749e-06,2.80543360196865e-07,5.783159548886875e-14,1.4645656443330825e-13,1.944498532187914e-14,1.346737902825072e-12,2.0990305446379757e-13,0.033291055331947796,0.09421974161985233,1.9884568595071294e-08,8.436434601316676e-11,4.2699180046413655e-16,-3.490906414970269e-17,-9.93195691188032e-19,-8.814026711158402e-19,-1.1736679103085862e-17,1.9994692633749635e-19,-1.902868843121583e-18,6.288057348516935e-16,1.1732820235900534e-15,1.0672242052374718e-16,1.451306578155757e-11,-8.848094488622082e-18,-1.661902994051265e-18,-1.888583514632856e-21,0.7178920284721723
0.07375000000000001,5.292612892561204,0.0,2258.809864285263,0.15133512859240505,0.007120078731082288,0.003012971597823703,0.0022139619966636344,0.015503498044555008,0.007588051956748346,0.11797464334106159,2.6671520353806967e-06,2.4031423031461223e-07,3.359268677403568e-15,8.698478269080057e-15,1.0913196170297163e-15,7.62992277066016e-14,1.2883208854956479e-14,0.031973838011480536,0.09572216141919351,1.6582109373256143e-08,7.710266326568054e-11,4.489990849715127e-17,1.2227130152516754e-17,1.8351343024532284e-19,2.41057819803597e-19,5.148949996120143e-18,2.8513903054280145e-19,3.269237329158905e-19,4.472301670838574e-17,7.700864560954675e-17,5.911145434363955e-18,6.714088532761759e-13,1.6376219312760238e-18,2.593527311650445e-19,3.0291503777359955e-22,0.7188878707751398
0.07500000000000001,5.345640808594125,0.0,2285.982316310796,0.14983390725059592,0.006522077850249872,0.0024738583201826684,0.0018589744405271666,0.014339130355892052,0.007150799811102281,0.11939060650277326,2.255994755887667e-06,1.9109569734205657e-07,3.040825857910705e-16,4.427619474131259e-16,4.2117187573516396e-17,2.4856917338234846e-15,4.555284556660677e-16,0.030018739243908958,0.09793774145645477,1.2632946279203623e-08,6.812588943408235e-11,1.634269980103385e-17,1.3948516800923868e-17,1.9137072790443661e-19,2.249653084766116e-19,5.168155912014706e-18,2.156526113146731e-19,3.301666582949903e-19,6.633856983560794e-18,5.668465089756741e-18,3.0119370349149705e-19,1.4209457297004736e-14,2.0593646447488498e-18,2.39561338411222e-19,2.826496923327286e-22,0.7203056122273657
0.07625000000000001,5.384000328238142,0.0,2305.740342441007,0.1487663813904244,0.00608490144452003,0.002119977907025414,0.0016183422028157497,0.013463751935980548,0.006806537683184653,0.12041109218096499,1.988929665182525e-06,1.599407764706448e-07,1.9410252372773482e-16,1.8825227667294608e-16,1.2535541404734903e-17,4.0349085034770703e-16,6.616478605711732e-17,0.028519827157318243,0.09962761294352192,1.0213435246897198e-08,6.172741172947258e-11,1.1848320040293474e-17,-1.3744098387007808e-17,-1.728546070971524e-19,-1.9371952948908537e-19,-4.851255779233509e-18,-1.8559552260538539e-19,-2.9011006884704056e-19,-2.956792737196738e-18,-1.6758669347578443e-18,-1.3298798546175364e-19,2.756899695770703e-16,-2.083629648621083e-18,-1.9581680072335194e-19,-2.371252510418843e-22,0.7213457973990628
0.07750000000000001,5.412872676853858,0.0,2320.668658222638,0.14797285870405863,0.005753976615240974,0.0018734795380204066,0.0014467597848583844,0.012785860941448079,0.006531983091822757,0.12117672955030181,1.8051726899496396e-06,1.3883230410086725e-07,1.7126883105112322e-16,1.765483162193015e-16,1.171780443110098e-17,3.6960187550345467e-16,6.613276553240943e-17,0.027343761590498682,0.10094900724445016,8.620224063296439e-09,5.698637173990764e-11,9.617955547109857e-18,8.055693072396619e-18,9.337412091682473e-20,1.0074833595648386e-19,2.7180008816870517e-18,9.668273138684873e-20,1.532030057806675e-19,3.609914133659049e-18,2.180235710696778e-18,7.254107621746555e-20,7.984935590632874e-18,1.2306073908930392e-18,9.723060617251137e-20,1.2097917045070189e-22,0.7221364889611535
0.08000000000000002,5.4499837124743,0.0,2339.9590806352544,0.14696525390275142,0.005323718206294441,0.0015798179795818734,0.0012378386409118787,0.01188728692373006,0.006157371433396567,0.12215608255925073,1.5898347540978294e-06,1.1441218055088378e-07,1.4234258988355815e-16,1.5989620584463656e-16,1.0692446003745177e-17,3.5584846300726787e-16,6.666717078285613e-17,0.02575876223048687,0.10272305980107997,6.832665457085285e-09,5.098702153833293e-11,7.118191296971337e-18,-3.556191929310275e-18,-3.6820506776206235e-20,-3.764942401361924e-20,-1.1242107097553414e-18,-3.599466764299553e-20,-5.782458496201129e-20,9.592553791517063e-20,1.3506272481904401e-19,-2.7592252250318104e-20,-9.50325480180213e-19,-5.475967471364603e-19,-3.415804378822608e-20,-4.382520764610981e-23,0.7231743510946799
0.08500000000000002,5.488430145137478,0.0,2360.0395848142134,0.14593576193478877,0.0048757581367114755,0.0013044066841191935,0.0010368620820334067,0.01092603741298019,0.005745590539037839,0.12316457971256506,1.3918292875958049e-06,9.225997760848298e-08,1.154187050130783e-16,1.4461136394379943e-16,9.831964413728388e-18,3.5368867117299315e-16,7.352906183580148e-17,0.02403882717846742,0.10464051052519727,5.2787877371999175e-09,4.499607527878541e-11,5.158124390816892e-18,1.5160542876558681e-18,1.3585836412917218e-20,1.3056448964325454e-20,4.348500520611022e-19,1.2424003977674996e-20,2.0238103400372445e-20,1.5681603928370361e-18,9.557866414266218e-19,9.761094046500345e-21,3.2856327320387924e-19,2.312817918123156e-19,1.1151354664652585e-20,1.4756207606569036e-23,0.7242659383158385
0.09000000000000001,5.509792568133274,0.0,2371.2313732870034,0.14536994298493036,0.004627032596012766,0.0011642550299661007,0.0009325022882211176,0.010379204060264739,0.0055071535911096975,0.1237222645756407,1.2925165936246631e-06,8.128408830283878e-08,1.0135612344672774e-16,1.3493896546757844e-16,9.24411949284515e-18,3.4756697973091506e-16,7.598919877424856e-17,0.023051996311860255,0.10573769763024923,4.538935149613572e-09,4.1807720348535e-11,4.265550654153424e-18,-5.116167440169488e-19,-4.463066525492391e-21,-4.126255731300937e-21,-1.4643084827144705e-19,-3.9241671458280676e-21,-6.4298163272911846e-21,9.478654826311316e-19,6.140240081605178e-19,-3.117559603769962e-21,-1.0053277628906357e-19,-8.233616696660118e-20,-3.4243749774455975e-21,-4.607003033007235e-24,0.7248765155352499
0.1,5.52727719418053,0.0,2380.4136982318423,0.14491008852984658,0.004423381414258199,0.0010561541344076381,0.0008509916210204282,0.009924312611772693,0.005306772920583334,0.12417678644558217,1.2164653474132245e-06,7.296801009772251e-08,9.063618779809188e-17,1.2732952510341668e-16,8.785803191260536e-18,3.4385047022326896e-16,7.891936147542085e-17,0.022225770687134487,0.10665453914730981,3.993715548656492e-09,3.928003514638113e-11,3.640765460948122e-18,2.1219406235713577e-19,1.558279688068789e-21,1.3881897953477788e-21,5.2024439456195516e-20,1.3164510098513148e-21,2.1688701629613337e-21,1.1263504879585684e-18,7.070771750812193e-19,1.0655172308603522e-21,3.3436322694960456e-20,3.0691569462649005e-20,1.1279081433085449e-21,1.5355703042241382e-24,0.7253799975515774
0.11,5.534704120667536,0.0,2384.318422375348,0.1447156357258377,0.004337044687463727,0.001012086013431478,0.0008174908093934103,0.00972925488044246,0.005220385137779486,0.12436939131163639,1.1855518787246295e-06,6.961584981467453e-08,8.625794745037539e-17,1.239928180483732e-16,8.580265684496267e-18,3.4166705974570125e-16,8.000456765198659e-17,0.02187047396054926,0.1070483933511783,3.778179181092952e-09,3.823321232434352e-11,3.398509051486057e-18,-1.2721756128963768e-19,-1.1031024760371663e-21,-9.769527136668362e-22,-3.7400917378743864e-20,-9.24977801862564e-22,-1.5208778743978802e-21,1.01664962914339e-18,6.478006117787016e-19,-7.476158636377503e-22,-2.3291829204973825e-20,-2.225995915180343e-20,-7.809020768110901e-22,-1.074537806990513e-24,0.725594220863984
0.12,5.5379114934438025,0.0,2386.0059431514223,0.14463182107067965,0.004299751545546925,0.000993377305360063,0.0008032215855359521,0.009644635893953937,0.005182816072878888,0.12445244726250028,1.1724389866229599e-06,6.819987115897559e-08,8.441597380045144e-17,1.2259847418060778e-16,8.49519505977169e-18,3.4092329373638083e-16,8.057710174924395e-17,0.02171604735115638,0.10721948352098586,3.6878839078227793e-09,3.778572011168436e-11,3.2989551015195737e-18,1.8416911403177778e-20,2.5922686108852485e-23,1.408948082730978e-23,5.203141090813414e-22,1.3800610671434108e-23,2.1348395836502654e-23,1.050992574983676e-18,6.653647759210399e-19,1.5316318183730536e-23,2.875348063672342e-22,2.6496271504185174e-22,1.0482402320935301e-23,1.6005040452362988e-26,0.7256869750975539
0.14,5.539692847078153,0.0,2386.943729587381,0.14458531285689238,0.004279015392077729,0.000983061939424035,0.0007953429598206032,0.009597518572152875,0.005161865339456062,0.12449852656627418,1.1652121077288577e-06,6.742114594443332e-08,8.339923697539573e-17,1.2181558437412661e-16,8.447151790642617e-18,3.4046823804285997e-16,8.0883171047209e-17,0.02162992542512606,0.10731486273058312,3.638407332205413e-09,3.7538097589893864e-11,3.2445731308351936e-18,5.592571941218628e-20,3.0782194690382483e-22,2.613232117863647e-22,1.0150179900600625e-20,2.470000083280547e-22,4.068385263200917e-22,1.057893784709763e-18,6.68685191486046e-19,2.0511969928317697e-22,6.203772132875862e-21,6.135475973554442e-21,2.076228655807752e-22,2.858816184244523e-25,0.7257386447658856
0.16000000000000003,5.540189036643098,0.0,2387.204993674867,0.1445723634806215,0.004273238852389314,0.000980199158187356,0.0007931549259531347,0.009584380937608203,0.005156020686904882,0.12451135664675253,1.163206652438764e-06,6.720526476607091e-08,8.311453429710744e-17,1.2158732719602155e-16,8.432886753376316e-18,3.402923399789245e-16,8.094806193262538e-17,0.021605900688687684,0.1073414663452266,3.6247156474465515e-09,3.746927325785011e-11,3.2293908179494406e-18,2.3770624786085497e-21,-9.78406354799796e-23,-9.291493055620096e-23,-3.6258692428473105e-21,-8.812046696665464e-23,-1.456779263966723e-22,1.0419339028385828e-18,6.6022666674710455e-19,-6.791421409330878e-23,-2.211494773010151e-21,-2.2136092924995184e-21,-7.439792593971383e-23,-1.0215802892275177e-25,0.7257530476841876
0.2,5.540189036655361,0.0,2387.204993674867,0.14457236348030356,0.004273238852379916,0.0009801991581852001,0.0007931549259513904,0.009584380937587124,0.005156020686893543,0.1245113566464787,1.1632066524362058e-06,6.720526476592311e-08,8.31145342969247e-17,1.2158732719575438e-16,8.432886753357792e-18,3.4029233997817693e-16,8.094806193244788e-17,0.02160590068864017,0.10734146634499052,3.62471564743858e-09,3.746927325776771e-11,3.2293908179423386e-18,2.3770624786034005e-21,-9.784063547976464e-23,-9.291493055599641e-23,-3.625869242839343e-21,-8.812046696646085e-23,-1.45677926396353e-22,1.0419339028362914e-18,6.602266667456525e-19,-6.791421409315954e-23,-2.211494773005284e-21,-2.2136092924946585e-21,-7.43979259395497e-23,-1.0215802892252637e-25,0.7257530476847908
